target_id,true_label,period,p_joint,p_1d,p_2d,disagreement
11403339,false_positive,10.70258139718176,0.110434264,0.6965517997741699,0.0,0.6965517997741699
10386922,false_positive,4.845821067117111,0.13976046,0.6762497425079346,0.0,0.6762497425079346
11014932,false_positive,15.03994611666729,0.19221807,0.762947678565979,0.0,0.762947678565979
10526549,false_positive,9.282200533244591,0.22930294,1.0,0.0,1.0
11074835,false_positive,18.052708589339336,0.2583961,0.9522766470909119,0.0,0.9522766470909119
11304958,false_positive,13.801890478978983,0.17445198,0.7730220556259155,0.0,0.7730220556259155
10531955,false_positive,10.208102193243246,0.138373,0.7381250858306885,0.0,0.7381250858306885
11015108,false_positive,14.370728373799492,0.14937276,0.823098361492157,0.0,0.823098361492157
11493431,false_positive,14.925915325562103,0.14877108,0.7590292692184448,0.0,0.7590292692184448
10810838,false_positive,14.163355995995987,0.19779626,0.8376084566116333,0.0,0.8376084566116333
10857519,false_positive,6.073183980981012,0.453666,1.0,0.0,1.0
11298298,false_positive,6.958281572244072,0.38996428,1.0,0.0,1.0
11121752,false_positive,23.49596745517894,0.14104742,0.8269262313842773,0.0,0.8269262313842773
11442793,false_positive,30.648218039589562,0.094812565,0.6966482400894165,0.0,0.6966482400894165
10027323,false_positive,31.36735554698969,0.18998046,0.7377225160598755,0.0,0.7377225160598755
10426656,false_positive,6.049331729506726,0.29861316,0.9884405136108398,0.0,0.9884405136108398
11176127,false_positive,17.62850850930928,0.56959444,1.0,0.0,1.0
10682541,false_positive,9.382800830630623,0.06927814,0.7936979532241821,0.0,0.7936979532241821
11129258,false_positive,14.40513879530933,0.069354825,0.7360473871231079,0.0,0.7360473871231079
10873260,false_positive,5.849826668168169,0.13036226,0.7189092636108398,0.0,0.7189092636108398
10878263,false_positive,8.875437901206338,0.2705627,0.875630795955658,0.0,0.875630795955658
10662202,false_positive,13.285987822858582,0.0956962,0.7368900775909424,0.0,0.7368900775909424
11612280,false_positive,23.7441334178949,0.20413448,0.822314977645874,0.0,0.822314977645874
10454632,false_positive,26.79760669594595,0.07084335,0.6144618988037109,0.0,0.6144618988037109
11565924,false_positive,2.169673746605304,0.117870644,0.718532145023346,0.0,0.718532145023346
10360722,false_positive,42.415736455655626,0.24603838,0.9195924401283264,0.0,0.9195924401283264
10978763,false_positive,16.756604521721734,0.08448366,0.7197455167770386,0.0,0.7197455167770386
11337372,false_positive,10.106507477777782,0.14862469,0.7943353652954102,0.0,0.7943353652954102
11046458,false_positive,6.624523400600598,0.05873252,0.7680729627609253,0.0,0.7680729627609253
11560897,false_positive,15.877344588887354,0.10531893,0.8432953953742981,0.0,0.8432953953742981
10583066,false_positive,6.0247758918919,0.16014521,0.7989017367362976,0.0,0.7989017367362976
11192998,false_positive,7.654852177777786,0.29685912,0.9687486886978149,0.0,0.9687486886978149
11074541,false_positive,35.14518085695993,0.09620862,0.660584568977356,0.0,0.660584568977356
10166274,false_positive,48.58153905000006,0.22977985,0.9016314744949341,0.0,0.9016314744949341
10619192,false_positive,5.981574605343906,0.06532391,0.7282727360725403,0.0,0.7282727360725403
11037335,false_positive,40.7081622169404,0.2722386,0.7726823687553406,0.0,0.7726823687553406
11401182,false_positive,18.552936942442436,0.08191853,0.6671342253684998,0.0,0.6671342253684998
10549023,false_positive,13.478107424062925,0.1407247,0.8658271431922913,0.0,0.8658271431922913
10489345,false_positive,18.179545953241604,0.13518128,0.7096993923187256,0.0,0.7096993923187256
11495458,false_positive,44.86915373293292,0.10910735,0.804654598236084,0.0,0.804654598236084
10189546,false_positive,18.154645045742654,0.59273756,1.0,0.0,1.0
11259686,false_positive,12.040196363363366,0.1348519,0.8136448860168457,0.0,0.8136448860168457
11461844,false_positive,16.6416999310811,0.10595672,0.7985517382621765,0.0,0.7985517382621765
11389771,false_positive,15.013908393402895,0.16117084,0.730279803276062,0.0,0.730279803276062
11509504,false_positive,2.7720480960027922,0.21730796,0.9092068672180176,0.0,0.9092068672180176
11547505,false_positive,19.921513592215124,0.18387032,0.816447913646698,0.0,0.816447913646698
10158729,false_positive,23.36636813666401,0.23687148,0.7342544198036194,0.0,0.7342544198036194
10723367,false_positive,27.979685687950614,0.33448556,1.0,0.0,1.0
10600261,false_positive,17.309723511473464,0.2756032,0.953765869140625,0.0,0.953765869140625
10593535,false_positive,16.772948251051087,0.32214716,0.9443732500076294,0.0,0.9443732500076294
11134879,false_positive,20.78150988550172,0.08140699,0.7837399244308472,0.0,0.7837399244308472
10975146,false_positive,14.459854404954967,0.48871735,1.0,0.0,1.0
10340423,false_positive,42.92072489999998,0.16396682,0.7410699725151062,0.0,0.7410699725151062
10925104,false_positive,11.775278538138135,0.55756485,1.0,0.0,1.0
10329835,false_positive,22.008923416716744,0.111661054,0.7707511186599731,0.0,0.7707511186599731
11403044,false_positive,4.115851408108109,0.20677122,0.9175573587417603,0.0,0.9175573587417603
10599206,false_positive,48.766582904010825,0.17797682,0.9529087543487549,0.0,0.9529087543487549
10404582,false_positive,25.151367973605446,0.200919,0.9365473985671997,0.0,0.9365473985671997
10122255,false_positive,27.66241466506509,0.15759823,0.7271362543106079,0.0,0.7271362543106079
10854768,false_positive,10.118329781487446,0.1533019,0.795139491558075,0.0,0.795139491558075
10028792,false_positive,41.75639880540539,0.027209464,0.6447442173957825,0.0,0.6447442173957825
11359879,false_positive,4.946468321321328,0.054796804,0.6269439458847046,0.0,0.6269439458847046
11236244,false_positive,9.977389398198184,0.16290581,0.804682195186615,0.0,0.804682195186615
11100383,false_positive,4.253443588338338,0.105017126,0.5772901177406311,0.0,0.5772901177406311
10965588,false_positive,9.398183756756778,0.0978571,0.714467465877533,0.0,0.714467465877533
10797460,false_positive,14.936186349549542,0.17682987,0.7931753993034363,0.0,0.7931753993034363
11498128,false_positive,32.628157446058644,0.2078436,0.8604419231414795,0.0,0.8604419231414795
10407482,false_positive,11.932949971571569,0.08993496,0.7811378836631775,0.0,0.7811378836631775
11414465,false_positive,18.072325463063077,0.029699104,0.659478485584259,0.0,0.659478485584259
11497958,false_positive,29.578607513856742,0.11095909,0.8171753287315369,0.0,0.8171753287315369
10489206,false_positive,14.70205936776778,0.10556458,0.7145957350730896,0.0,0.7145957350730896
10724369,false_positive,44.3576038112613,0.11991528,0.836551308631897,0.0,0.836551308631897
10793172,false_positive,9.141565506896939,0.2794942,1.0,0.0,1.0
10272640,false_positive,2.019705145895897,0.20674302,0.7310159802436829,0.0,0.7310159802436829
10005788,false_positive,18.57325148988987,0.2161814,0.8433090448379517,0.0,0.8433090448379517
10154388,false_positive,28.136685144024753,0.15290654,0.8000395894050598,0.0,0.8000395894050598
10858832,false_positive,21.789961362162156,0.12278099,0.7062607407569885,0.0,0.7062607407569885
11303322,false_positive,11.231433885735731,0.28832826,0.8744349479675293,0.0,0.8744349479675293
10717220,false_positive,2.885218629629629,0.09113245,0.728510320186615,0.0,0.728510320186615
10070468,false_positive,34.16678037627628,0.25813663,0.8285768032073975,0.0,0.8285768032073975
11656918,false_positive,14.66728831607947,0.15869103,0.7573286294937134,0.0,0.7573286294937134
10653179,false_positive,13.770827452252245,0.10495617,0.6884869337081909,0.0,0.6884869337081909
10686864,false_positive,14.654511510587707,0.13838229,0.7071939706802368,0.0,0.7071939706802368
10842192,false_positive,48.694673550000005,0.05832706,0.7878535985946655,0.0,0.7878535985946655
11090556,false_positive,43.077939751775794,0.10809114,0.7970736026763916,0.0,0.7970736026763916
11074178,false_positive,18.191221608008,0.082016416,0.6120159029960632,0.0,0.6120159029960632
10730070,false_positive,22.35314370220221,0.11645957,0.7643938660621643,0.0,0.7643938660621643
10080248,false_positive,4.7080435633633595,0.31331927,0.949275553226471,0.0,0.949275553226471
10332883,false_positive,18.878714971015857,0.12808144,0.689268171787262,0.0,0.689268171787262
10813132,false_positive,38.76366061621625,0.09668749,0.7167295813560486,0.0,0.7167295813560486
10353968,false_positive,12.467563805255258,0.08965853,0.7175761461257935,0.0,0.7175761461257935
11069176,false_positive,25.660927322472467,0.07566524,0.5949647426605225,0.0,0.5949647426605225
11499192,false_positive,8.854299204759764,0.16156404,0.7765660881996155,0.0,0.7765660881996155
10064256,false_positive,16.73560655,0.044708,0.6657958030700684,0.0,0.6657958030700684
10669994,false_positive,20.184457660710724,0.22174335,0.7881435751914978,0.0,0.7881435751914978
11153121,false_positive,31.625424619018997,0.17978619,0.8375284671783447,0.0,0.8375284671783447
10059645,false_positive,17.69104610782364,0.13811977,0.6965845227241516,0.0,0.6965845227241516
10019708,false_positive,3.269448345845846,0.5133777,1.0,0.0,1.0
11650401,false_positive,4.707077963376245,0.14487737,0.7999542951583862,0.0,0.7999542951583862
10272442,false_positive,2.319687251878068,0.18369731,0.8690332174301147,0.0,0.8690332174301147
10063208,false_positive,39.772382430730715,0.13823318,0.6598710417747498,0.0,0.6598710417747498
