target_id,period,true_label,prob_joint,prob_1d,prob_2d,disagreement
10395381,17.6717714,CANDIDATE,0.0069975373,0.06400088965892792,0.0,0.1140067
11403339,4.79029482,CANDIDATE,0.110434264,0.1360267996788025,0.08484172821044922,0.05118507
11014932,6.88595222,CANDIDATE,0.19221807,0.212046816945076,0.17238931357860565,0.039657503
10526549,9.27358173,CANDIDATE,0.22930294,0.3027021288871765,0.15590375661849976,0.14679836
11015108,39.30944096,CANDIDATE,0.14937276,0.18129780888557434,0.11744771152734756,0.06385009
11493431,2.343230566,CANDIDATE,0.14877108,0.17469650506973267,0.12284564971923828,0.051850848
10723750,50.79034648,CANDIDATE,0.05265687,0.07550669461488724,0.029807046055793762,0.04569965
10001368,4.76831033,CANDIDATE,0.11322431,0.13328516483306885,0.09316346049308777,0.040121704
11507101,38.3775486,CANDIDATE,0.28195912,0.3798138499259949,0.18410439789295197,0.19570944
11121752,3.93083997,CANDIDATE,0.14104742,0.18255135416984558,0.0995434820652008,0.083007865
10027323,5.92365747,CANDIDATE,0.18998046,0.2001885175704956,0.17977240681648254,0.020416126
10426656,6.05729966,CANDIDATE,0.29861316,0.3832789659500122,0.2139473557472229,0.16933161
11129258,25.384175,CANDIDATE,0.069354825,0.07633166015148163,0.06237798556685448,0.013953678
11391957,8.35389523,CANDIDATE,0.12772204,0.13682007789611816,0.1186239942908287,0.018196091
10662202,21.67699193,CANDIDATE,0.0956962,0.10819754749536514,0.08319485932588577,0.025002688
11612280,9.4061364,CANDIDATE,0.20413448,0.26741302013397217,0.14085595309734344,0.12655705
11565924,13.32191461,CANDIDATE,0.117870644,0.12951764464378357,0.10622364282608032,0.023293994
11560897,35.9682692,CANDIDATE,0.10531893,0.1252909004688263,0.08534695208072662,0.03994394
10130039,12.75800092,CANDIDATE,0.07444825,0.07595622539520264,0.07294027507305145,0.0030159578
11074541,29.88487723,CANDIDATE,0.09620862,0.11121828854084015,0.08119894564151764,0.030019343
10619192,1.485710994,CANDIDATE,0.06532391,0.08456895500421524,0.046078868210315704,0.038490087
11037335,40.7150498,CANDIDATE,0.2722386,0.37401434779167175,0.17046287655830383,0.20355147
11449844,38.47876629,CANDIDATE,0.073333345,0.08978208899497986,0.056884605437517166,0.03289748
10723750,50.79034648,CANDIDATE,0.08035752,0.09815622866153717,0.06255881488323212,0.035597414
10337258,13.28536452,CANDIDATE,0.096341066,0.12068182229995728,0.07200030982494354,0.048681505
10549023,14.36270451,CANDIDATE,0.1407247,0.14844650030136108,0.13300290703773499,0.015443578
10549023,14.36270451,CANDIDATE,0.19778961,0.2410396933555603,0.15453952550888062,0.08650017
10489345,1.003931703,CANDIDATE,0.13518128,0.16268259286880493,0.10767996311187744,0.055002637
11446443,2.470613377,CANDIDATE,0.026528258,0.04684581607580185,0.006210699677467346,0.040635116
11121752,3.93083997,CANDIDATE,0.21397558,0.25712528824806213,0.17082585394382477,0.08629944
10978763,4.97760447,CANDIDATE,0.13334523,0.14774242043495178,0.11894804239273071,0.02879437
11389771,2.508553286,CANDIDATE,0.16117084,0.19864842295646667,0.12369326502084732,0.07495515
11509504,2.61576515,CANDIDATE,0.21730796,0.26014137268066406,0.1744745373725891,0.08566682
11547505,0.938466959,CANDIDATE,0.18387032,0.1976451575756073,0.17009547352790833,0.027549684
10158729,58.601926,CANDIDATE,0.23687148,0.3449980616569519,0.12874488532543182,0.21625319
10723367,19.9865916,CANDIDATE,0.33448556,0.4361110031604767,0.23286011815071106,0.20325089
10600261,52.8148051,CANDIDATE,0.2756032,0.36873266100883484,0.18247374892234802,0.1862589
11134879,4.30165843,CANDIDATE,0.08140699,0.11138512939214706,0.05142884701490402,0.059956282
10123064,4.243748097,CANDIDATE,0.112757646,0.12030938267707825,0.10520590841770172,0.015103482
10684670,3.78861833,CANDIDATE,0.12623778,0.15244394540786743,0.10003162175416946,0.052412316
10599206,18.42794957,CANDIDATE,0.17797682,0.2236427217721939,0.1323109120130539,0.09133181
10404582,37.8658964,CANDIDATE,0.200919,0.25673699378967285,0.14510102570056915,0.11163595
10854768,10.1171684,CANDIDATE,0.1533019,0.194957435131073,0.11164635419845581,0.08331107
10583066,6.02930329,CANDIDATE,0.07936983,0.09017589688301086,0.06856375932693481,0.021612145
10878263,7.170710381,CANDIDATE,0.08628568,0.10159176588058472,0.07097959518432617,0.03061217
10810838,56.35407916,CANDIDATE,0.09718191,0.12483088672161102,0.06953293085098267,0.055297963
10875245,4.90144976,CANDIDATE,0.12855594,0.14027293026447296,0.11683894693851471,0.023433976
11498128,106.247882,CANDIDATE,0.2078436,0.24973547458648682,0.16595172882080078,0.08378373
11497958,5.841636615,CANDIDATE,0.11095909,0.13148380815982819,0.09043437242507935,0.041049443
11601584,51.8098276,CANDIDATE,0.13025008,0.15062353014945984,0.10987664014101028,0.040746883
11414511,2.816504904,CANDIDATE,0.011688916,0.04383675009012222,0.0,0.064295664
10793172,12.0999065,CANDIDATE,0.2794942,0.2968611717224121,0.26212722063064575,0.03473398
11457726,6.22161107,CANDIDATE,0.1966246,0.23371031880378723,0.1595388948917389,0.07417142
10528068,158.6850022,CANDIDATE,0.10535686,0.1358722448348999,0.0748414695262909,0.061030768
10154388,12.06222962,CANDIDATE,0.15290654,0.16321417689323425,0.14259889721870422,0.02061528
10154388,12.06222962,CANDIDATE,0.12590848,0.17583207786083221,0.0759848803281784,0.099847205
11359879,4.942783419,CANDIDATE,0.11992002,0.20538824796676636,0.03445180505514145,0.17093644
11134879,4.30165843,CANDIDATE,0.06499766,0.07719818502664566,0.05279713124036789,0.024401054
11656918,62.1385979,CANDIDATE,0.15869103,0.1942598521709442,0.1231222078204155,0.07113765
10686864,2.97041801,CANDIDATE,0.13838229,0.13865020871162415,0.13811436295509338,0.0005358383
11090556,2.7881793,CANDIDATE,0.10809114,0.1476442962884903,0.06853798031806946,0.07910632
10779233,201.118319,CANDIDATE,0.05683214,0.06549734622240067,0.04816693067550659,0.017330416
10525027,3.27344784,CANDIDATE,0.046936724,0.0607818067073822,0.03309164196252823,0.027690161
10854768,10.1171684,CANDIDATE,0.13046645,0.1679907590150833,0.09294213354587555,0.07504862
10332883,1.151166776,CANDIDATE,0.12808144,0.1561371237039566,0.10002575814723969,0.056111358
10874614,3.234699282,CANDIDATE,0.08546087,0.08619777858257294,0.08472396433353424,0.0014738068
11391018,30.360445359,CANDIDATE,0.07105074,0.08731876313686371,0.054782718420028687,0.032536045
11499192,4.13592927,CANDIDATE,0.16156404,0.20011740922927856,0.12301067262887955,0.07710673
10098844,47.4497134,CANDIDATE,0.2560491,0.37443429231643677,0.13766388595104218,0.23677042
11074835,6.03355539,CANDIDATE,0.23328307,0.3226439356803894,0.14392220973968506,0.17872173
10059645,6.49441464,CANDIDATE,0.13811977,0.161113440990448,0.1151261031627655,0.045987345
11192998,7.650243513,CANDIDATE,0.12202798,0.1290576159954071,0.11499834060668945,0.014059275
11650401,3.94660745,CANDIDATE,0.14487737,0.16171574592590332,0.12803900241851807,0.03367676
10272442,24.5434566,CANDIDATE,0.18369731,0.21779587864875793,0.14959874749183655,0.06819712
10879038,4.8538404,CANDIDATE,0.19883886,0.2512460947036743,0.14643163979053497,0.10481444
10864656,52.5008645,CANDIDATE,0.14272924,0.18431147933006287,0.10114698857069016,0.0831645
10908248,39.859505,CANDIDATE,0.19112737,0.2203478068113327,0.16190694272518158,0.058440864
11414511,2.816504904,CANDIDATE,0.006093333,0.05765592306852341,0.0,0.10312518
10001368,4.76831033,CANDIDATE,0.104793854,0.12915541231632233,0.08043229579925537,0.04872311
11547513,5.317440164,CANDIDATE,0.16680057,0.17341580986976624,0.1601853370666504,0.013230488
11493431,2.343230566,CANDIDATE,0.12520841,0.14603491127490997,0.10438190400600433,0.041653007
11295426,5.398752862,CANDIDATE,0.115408234,0.12782645225524902,0.10299000889062881,0.02483645
10975146,0.63133171,CANDIDATE,0.15990974,0.17293189465999603,0.14688758552074432,0.026044317
11656246,18.11473813,CANDIDATE,0.24147841,0.3571071922779083,0.1258496344089508,0.23125756
10526887,1.450889836,CANDIDATE,0.13457942,0.1730974018573761,0.09606143832206726,0.077035956
10965588,62.8917493,CANDIDATE,0.090876974,0.10423928499221802,0.0775146633386612,0.026724622
10024701,14.37504582,CANDIDATE,0.054507036,0.08208707720041275,0.026926996186375618,0.05516008
10024701,14.37504582,CANDIDATE,0.09046284,0.09447941184043884,0.08644627034664154,0.008033134
10586208,23.58444746,CANDIDATE,0.21171512,0.2569704055786133,0.1664598137140274,0.09051061
11253711,17.79108667,CANDIDATE,0.098903745,0.13571614027023315,0.06209135055541992,0.07362479
11337566,7.12815163,CANDIDATE,0.15999366,0.17144377529621124,0.1485435515642166,0.022900216
10790387,117.93110803,CANDIDATE,0.10662144,0.15591727197170258,0.05732559785246849,0.09859168
11403339,4.79029482,CANDIDATE,0.10711918,0.14490212500095367,0.06933623552322388,0.07556589
10973814,44.8520997,CANDIDATE,0.16319227,0.18140755593776703,0.14497698843479156,0.036430568
10395381,17.6717714,CANDIDATE,0.09690732,0.12074828892946243,0.073066346347332,0.047681943
10328458,2.352273912,CANDIDATE,0.23080225,0.27598339319229126,0.18562111258506775,0.09036227
10713616,83.5781976,CANDIDATE,0.12146083,0.14745455980300903,0.09546711295843124,0.05198744
10489345,1.003931703,CANDIDATE,0.124996506,0.15775425732135773,0.09223875403404236,0.0655155
11308499,3.28192056,CANDIDATE,0.0679523,0.10618197917938232,0.02972261607646942,0.07645936
10264660,6.790120801,CANDIDATE,0.07985745,0.1050286740064621,0.054686229676008224,0.050342448
10730034,2.633852528,CANDIDATE,0.12847088,0.14155232906341553,0.11538943648338318,0.026162893
10973664,5.40426917,CANDIDATE,0.0918283,0.09419728815555573,0.08945931494235992,0.004737973
10872983,11.09432054,CANDIDATE,0.18251002,0.2512839436531067,0.11373608559370041,0.13754787
10552611,7.0106324,CANDIDATE,0.062188637,0.08710027486085892,0.03727699816226959,0.049823277
11389771,2.508553286,CANDIDATE,0.18995294,0.2014879435300827,0.17841793596744537,0.023070008
11187837,17.60461401,CANDIDATE,0.0121306,0.06362790614366531,0.0,0.10299461
10063802,120.0183551,CANDIDATE,0.12289417,0.1306430548429489,0.11514528095722198,0.015497774
10591855,1.574090323,CANDIDATE,0.0973314,0.10087210685014725,0.0937906876206398,0.007081419
10019708,3.268695042,CANDIDATE,0.0558704,0.08800006657838821,0.023740731179714203,0.064259335
11017901,7.794302043,CANDIDATE,0.100568704,0.11802513897418976,0.08311226963996887,0.034912877
10407482,6.30558387,CANDIDATE,0.11123491,0.1176907867193222,0.10477903485298157,0.012911752
10006581,40.1097817,CANDIDATE,0.02180858,0.027573416009545326,0.01604374311864376,0.011529673
10676014,16.78175788,CANDIDATE,0.07287881,0.10905683040618896,0.0367007851600647,0.072356045
10006581,40.1097817,CANDIDATE,0.15518366,0.1709924340248108,0.13937488198280334,0.031617567
10022908,6.99130452,CANDIDATE,0.18146275,0.18687273561954498,0.1760527640581131,0.010819972
10965008,81.1701587,CANDIDATE,0.22764206,0.272835910320282,0.18244820833206177,0.0903877
10004519,9.80321143,CANDIDATE,0.1929653,0.2006853222846985,0.18524527549743652,0.015440062
11403389,45.0909201,CANDIDATE,0.052885696,0.07649538666009903,0.029276007786393166,0.047219377
11037335,40.7150498,CANDIDATE,0.0709726,0.12062277644872665,0.021322421729564667,0.099300355
11391018,30.360445359,CANDIDATE,0.06180156,0.08866266906261444,0.0349404476583004,0.053722225
11359879,4.942783419,CANDIDATE,0.03570036,0.10127312690019608,0.0,0.13114554
11298298,5.248667607,CANDIDATE,0.05628416,0.08484172821044922,0.027726586908102036,0.057115145
11129738,2.613020421,CANDIDATE,0.103747584,0.14572489261627197,0.06177028268575668,0.0839546
11656918,62.1385979,CANDIDATE,0.1550144,0.19741171598434448,0.11261707544326782,0.08479463
10854768,10.1171684,CANDIDATE,0.11296442,0.13463632762432098,0.09129251539707184,0.04334382
10779233,201.118319,CANDIDATE,0.029929586,0.05265404284000397,0.007205130532383919,0.04544891
11100383,12.92489803,CANDIDATE,0.06844875,0.0949290469288826,0.0419684574007988,0.05296059
10123064,4.243748097,CANDIDATE,0.12401281,0.15608854591846466,0.09193708002567291,0.064151466
11122894,74.92768653,CANDIDATE,0.1304415,0.14419788122177124,0.11668512225151062,0.027512752
10525077,11.006795,CANDIDATE,0.11576211,0.13958320021629333,0.09194101393222809,0.047642186
10468940,2.936527336,CANDIDATE,0.08468362,0.09074972569942474,0.07861751317977905,0.01213222
10538176,12.69905011,CANDIDATE,0.15504608,0.17810262739658356,0.131989523768425,0.04611311
11134879,4.30165843,CANDIDATE,0.102238014,0.10472485423088074,0.09975117444992065,0.004973687
11135308,1.877878538,CANDIDATE,0.16117366,0.1896665245294571,0.13268078863620758,0.05698573
10793172,12.0999065,CANDIDATE,0.22978172,0.33474767208099365,0.12481576204299927,0.20993191
10272442,24.5434566,CANDIDATE,0.12866862,0.13087113201618195,0.12646611034870148,0.004405029
10793172,12.0999065,CANDIDATE,0.05124401,0.0777600109577179,0.02472800761461258,0.053032003
10154388,12.06222962,CANDIDATE,0.28607354,0.3531998097896576,0.21894726157188416,0.13425256
11090556,2.7881793,CANDIDATE,0.16335113,0.17643898725509644,0.15026327967643738,0.026175722
10908248,39.859505,CANDIDATE,0.29767022,0.4135872721672058,0.18175314366817474,0.23183414
11090556,2.7881793,CANDIDATE,0.16257738,0.1887485384941101,0.13640621304512024,0.05234234
10063208,9.3281912,CANDIDATE,0.14159413,0.19678078591823578,0.08640746772289276,0.11037331
10123064,4.243748097,CANDIDATE,0.1906001,0.19930130243301392,0.18189889192581177,0.017402396
10779233,201.118319,CANDIDATE,0.028709818,0.06092839315533638,0.0,0.06443715
10513530,16.54967098,CANDIDATE,0.26794624,0.35608893632888794,0.17980355024337769,0.17628539
11241912,14.42735088,CANDIDATE,0.21279602,0.28375184535980225,0.14184017479419708,0.14191169
10404582,37.8658964,CANDIDATE,0.10355109,0.11449550837278366,0.09260667115449905,0.021888837
10878263,7.170710381,CANDIDATE,0.086165726,0.08771838992834091,0.08461306244134903,0.0031053275
10583066,6.02930329,CANDIDATE,0.066477224,0.06949561834335327,0.06345883011817932,0.006036788
11074835,6.03355539,CANDIDATE,0.2944481,0.409524142742157,0.17937205731868744,0.2301521
10005788,10.99470891,CANDIDATE,0.04924718,0.11972835659980774,0.0,0.14096236
11414511,2.816504904,CANDIDATE,0.03386159,0.053925152868032455,0.013798024505376816,0.04012713
11650401,3.94660745,CANDIDATE,0.2906849,0.36617064476013184,0.21519915759563446,0.1509715
11521793,27.08239734,CANDIDATE,0.19491005,0.26251643896102905,0.12730365991592407,0.13521278
11499192,4.13592927,CANDIDATE,0.05955761,0.08777494728565216,0.03134026750922203,0.056434684
11498128,106.247882,CANDIDATE,0.15100089,0.16433866322040558,0.1376631110906601,0.026675545
10332883,1.151166776,CANDIDATE,0.06784311,0.08956874907016754,0.04611746966838837,0.04345128
11288505,19.80787763,CANDIDATE,0.14932187,0.17061814665794373,0.1280255913734436,0.042592548
11285870,4.48494315,CANDIDATE,0.23563945,0.24623310565948486,0.2250458002090454,0.02118732
11415243,168.81133,CANDIDATE,0.056096572,0.09288262575864792,0.019310519099235535,0.07357211
10098844,47.4497134,CANDIDATE,0.32172891,0.403228223323822,0.24022962152957916,0.16299859
10122255,27.6652847,CANDIDATE,0.1036725,0.12154814600944519,0.08579684793949127,0.03575129
11611600,1.219568047,CANDIDATE,0.13491908,0.13864766061306,0.1311904937028885,0.0074571744
11121752,3.93083997,CANDIDATE,0.22879831,0.27834048867225647,0.1792561560869217,0.099084325
11019987,6.9131732,CANDIDATE,0.12829448,0.15071965754032135,0.10586930811405182,0.044850342
10453588,68.8861017,CANDIDATE,0.24139994,0.30835744738578796,0.17444244027137756,0.133915
11389771,2.508553286,CANDIDATE,0.09609556,0.10926081985235214,0.0829303041100502,0.026330516
10024701,14.37504582,CANDIDATE,0.12524101,0.1264691799879074,0.12401284277439117,0.0024563298
10730070,7.61758198,CANDIDATE,0.17649733,0.1822647750377655,0.1707298755645752,0.0115348995
10552611,7.0106324,CANDIDATE,0.13337778,0.1633349061012268,0.10342064499855042,0.05991426
10965588,62.8917493,CANDIDATE,0.13502145,0.14740121364593506,0.12264169007539749,0.024759516
10723750,50.79034648,CANDIDATE,0.115944184,0.1269703209400177,0.10491805523633957,0.022052258
11337566,7.12815163,CANDIDATE,0.18508865,0.2347959727048874,0.1353813260793686,0.099414654
10089911,6.96704926,CANDIDATE,0.09838912,0.11525026708841324,0.08152797073125839,0.033722296
10063802,120.0183551,CANDIDATE,0.11210977,0.12579071521759033,0.09842883050441742,0.027361877
11133306,41.74598855,CANDIDATE,0.04779636,0.0894407257437706,0.006151996552944183,0.08328873
11446443,2.470613377,CANDIDATE,0.03594452,0.07942365109920502,0.0,0.08695826
10166274,3.353732008,CANDIDATE,0.16761498,0.17747053503990173,0.157759428024292,0.019711122
11017901,7.794302043,CANDIDATE,0.06997996,0.08664805442094803,0.05331186205148697,0.033336192
10615440,10.8118317,CANDIDATE,0.18535613,0.20399239659309387,0.16671985387802124,0.037272535
10328458,2.352273912,CANDIDATE,0.17578623,0.20051619410514832,0.15105625987052917,0.049459927
11403339,4.79029482,CANDIDATE,0.14214069,0.16524440050125122,0.11903697997331619,0.046207413
10545066,19.7830259,CANDIDATE,0.08251778,0.09125456213951111,0.07378099858760834,0.017473571
10395381,17.6717714,CANDIDATE,0.27880755,0.37689289450645447,0.1807222068309784,0.19617069
10748390,4.887803076,CANDIDATE,0.035503015,0.05867800861597061,0.012328019365668297,0.04634999
10022908,6.99130452,CANDIDATE,0.060024016,0.0669977068901062,0.05305032059550285,0.01394739
11391957,8.35389523,CANDIDATE,0.07778882,0.10593618452548981,0.04964146390557289,0.056294717
10965008,81.1701587,CANDIDATE,0.06863886,0.11018763482570648,0.02709008753299713,0.08309755
11295426,5.398752862,CANDIDATE,0.12972578,0.15856711566448212,0.10088445246219635,0.05768267
11189311,81.4160138,CANDIDATE,0.050444644,0.07142896950244904,0.029460322111845016,0.041968644
11444514,66.373298,CANDIDATE,0.26436183,0.32159414887428284,0.20712952315807343,0.11446462
10854546,2.168451063,CANDIDATE,0.14843519,0.17840522527694702,0.11846516281366348,0.059940055
11547513,5.317440164,CANDIDATE,0.13604169,0.1406886726617813,0.13139469921588898,0.009293966
10158729,58.601926,CANDIDATE,0.21849051,0.2672836184501648,0.16969740390777588,0.0975862
10004519,9.80321143,CANDIDATE,0.17920662,0.20281749963760376,0.15559574961662292,0.04722175
10872983,11.09432054,CANDIDATE,0.22899863,0.29411736130714417,0.1638799011707306,0.13023746
10975146,0.63133171,CANDIDATE,0.10054927,0.10954031348228455,0.09155823290348053,0.01798208
11493431,2.343230566,CANDIDATE,0.14218436,0.15364715456962585,0.1307215690612793,0.022925593
10407482,6.30558387,CANDIDATE,0.112878226,0.156386598944664,0.0693698525428772,0.087016754
10006581,40.1097817,CANDIDATE,0.23389445,0.30417805910110474,0.16361083090305328,0.14056724
10019708,3.268695042,CANDIDATE,0.06447532,0.10271090269088745,0.02623974159359932,0.07647116
10676014,16.78175788,CANDIDATE,0.06449812,0.0851280689239502,0.04386816918849945,0.0412599
10676014,16.78175788,CANDIDATE,0.08903549,0.09711238741874695,0.08095858991146088,0.016153805
10328458,2.352273912,CANDIDATE,0.120668575,0.1549064964056015,0.08643065392971039,0.06847585
11187837,17.60461401,CANDIDATE,0.17638025,0.1844901293516159,0.16827036440372467,0.016219765
10653179,47.1607932,CANDIDATE,0.079286784,0.11041483283042908,0.048158738762140274,0.06225609
10395381,17.6717714,CANDIDATE,0.033001907,0.0654769316315651,0.0005268827080726624,0.06495005
11403339,4.79029482,CANDIDATE,0.15683591,0.23332317173480988,0.0803486555814743,0.15297452
10790387,117.93110803,CANDIDATE,0.15961927,0.19503253698349,0.12420600652694702,0.07082654
10713616,83.5781976,CANDIDATE,0.105792426,0.15710701048374176,0.054477840662002563,0.10262917
10857519,2.053341891,CANDIDATE,0.106329225,0.12002384662628174,0.09263460338115692,0.02738925
10253547,59.9809868,CANDIDATE,0.25151116,0.3555009961128235,0.14752130210399628,0.20797971
11455181,10.9294815,CANDIDATE,0.39191145,0.539438009262085,0.24438489973545074,0.2950531
10795103,214.3120439,CANDIDATE,0.15171719,0.1618550419807434,0.14157932996749878,0.02027572
11015323,34.18884323,CANDIDATE,0.23363452,0.2705053389072418,0.19676369428634644,0.07374163
11394027,14.38682567,CANDIDATE,0.29828364,0.3793201744556427,0.2172470986843109,0.16207308
11512246,7.10695741,CANDIDATE,0.121102676,0.14703398942947388,0.09517135471105576,0.051862642
10963242,6.1469956,CANDIDATE,0.26138827,0.2878807783126831,0.2348957657814026,0.052985027
10388286,1.682695938,CANDIDATE,0.10407806,0.14954718947410583,0.05860893800854683,0.09093825
10854768,10.1171684,CANDIDATE,0.24056254,0.30091115832328796,0.18021391332149506,0.12069725
10055126,9.17617167,CANDIDATE,0.115339465,0.14329922199249268,0.08737970888614655,0.055919506
10386984,1.287076693,CANDIDATE,0.25496003,0.2563939094543457,0.25352615118026733,0.0028677732
10714072,8.40693068,CANDIDATE,0.11759756,0.12975072860717773,0.10544439405202866,0.024306327
11134879,4.30165843,CANDIDATE,0.07255243,0.07429450750350952,0.07081034779548645,0.0034841672
10538176,12.69905011,CANDIDATE,0.19838518,0.22379642724990845,0.17297393083572388,0.05082248
10214162,17.42393582,CANDIDATE,0.30014133,0.3837064802646637,0.21657618880271912,0.16713029
10214162,17.42393582,CANDIDATE,0.37120944,0.4944387674331665,0.24798011779785156,0.24645863
10525077,11.006795,CANDIDATE,0.19138865,0.24842339754104614,0.134353905916214,0.11406948
10880507,6.4802138,CANDIDATE,0.06184072,0.0752088725566864,0.0484725683927536,0.026736304
11122894,74.92768653,CANDIDATE,0.11265693,0.11325451731681824,0.1120593398809433,0.0011951774
11601584,51.8098276,CANDIDATE,0.18099488,0.24683105945587158,0.11515871435403824,0.13167234
10285631,18.68405716,CANDIDATE,0.13237448,0.1628131866455078,0.10193576663732529,0.060877427
10136549,9.69315023,CANDIDATE,0.14253412,0.1603473424911499,0.12472090125083923,0.03562645
11288505,19.80787763,CANDIDATE,0.3058008,0.3705001175403595,0.24110147356987,0.12939866
