target_id,period,true_label,prob_1d,prob_2d,disagreement
0000000272837755,,SKIPPED_METADATA_MISSING,,,
0000000272844987,,SKIPPED_METADATA_MISSING,,,
0000000273875635,,SKIPPED_METADATA_MISSING,,,
0000000275573748,,SKIPPED_METADATA_MISSING,,,
0000000120420633,,SKIPPED_METADATA_MISSING,,,
0000000184167421,,SKIPPED_METADATA_MISSING,,,
0000000120315151,,SKIPPED_METADATA_MISSING,,,
0000000272174474,,SKIPPED_METADATA_MISSING,,,
0000000299028607,,SKIPPED_METADATA_MISSING,,,
0000000063066101,,SKIPPED_METADATA_MISSING,,,
0000000120692092,3.4130781,CANDIDATE,0.3368106782436371,0.4346371591091156,0.09782648086547852
0000000164464070,,SKIPPED_METADATA_MISSING,,,
0000000171029578,,SKIPPED_METADATA_MISSING,,,
0000000120495446,,SKIPPED_METADATA_MISSING,,,
0000000164557694,,SKIPPED_METADATA_MISSING,,,
0000000279917282,,SKIPPED_METADATA_MISSING,,,
0000000123449386,,SKIPPED_METADATA_MISSING,,,
0000000158270568,,SKIPPED_METADATA_MISSING,,,
0000000159174926,,SKIPPED_METADATA_MISSING,,,
0000000271255614,,SKIPPED_METADATA_MISSING,,,
0000000027397848,,SKIPPED_METADATA_MISSING,,,
0000000120422519,,SKIPPED_METADATA_MISSING,,,
0000000159217436,,SKIPPED_METADATA_MISSING,,,
0000000272840455,6.8733768,CANDIDATE,0.35666757822036743,0.4008648693561554,0.044197291135787964
0000000027776674,,SKIPPED_METADATA_MISSING,,,
0000000416282268,,SKIPPED_METADATA_MISSING,,,
0000000158486560,,SKIPPED_METADATA_MISSING,,,
0000000026961214,,SKIPPED_METADATA_MISSING,,,
0000000121787669,,SKIPPED_METADATA_MISSING,,,
0000000123309556,2.5080815,CANDIDATE,0.38327932357788086,0.4436030685901642,0.060323745012283325
0000000158794459,,SKIPPED_METADATA_MISSING,,,
0000000138036531,,SKIPPED_METADATA_MISSING,,,
0000000273237673,,SKIPPED_METADATA_MISSING,,,
0000000121121775,,SKIPPED_METADATA_MISSING,,,
0000000159217349,,SKIPPED_METADATA_MISSING,,,
0000000120252452,,SKIPPED_METADATA_MISSING,,,
0000000122065885,,SKIPPED_METADATA_MISSING,,,
0000000273690208,,SKIPPED_METADATA_MISSING,,,
0000000271354748,,SKIPPED_METADATA_MISSING,,,
0000000271262203,,SKIPPED_METADATA_MISSING,,,
0000000121795464,,SKIPPED_METADATA_MISSING,,,
0000000123415819,,SKIPPED_METADATA_MISSING,,,
0000000137555411,,SKIPPED_METADATA_MISSING,,,
0000000137816475,,SKIPPED_METADATA_MISSING,,,
0000000164557035,,SKIPPED_METADATA_MISSING,,,
0000000407001624,,SKIPPED_METADATA_MISSING,,,
0000000360023295,,SKIPPED_METADATA_MISSING,,,
0000000122450696,,SKIPPED_METADATA_MISSING,,,
0000000121660904,4.8854844,CANDIDATE,0.30519720911979675,0.43467503786087036,0.1294778287410736
0000000158487658,,SKIPPED_METADATA_MISSING,,,
0000000158553540,,SKIPPED_METADATA_MISSING,,,
0000000268712158,,SKIPPED_METADATA_MISSING,,,
0000000121733900,,SKIPPED_METADATA_MISSING,,,
0000000271355638,,SKIPPED_METADATA_MISSING,,,
0000000027239111,,SKIPPED_METADATA_MISSING,,,
0000000121085785,,SKIPPED_METADATA_MISSING,,,
0000000273377282,,SKIPPED_METADATA_MISSING,,,
0000000027081773,,SKIPPED_METADATA_MISSING,,,
0000000120638033,,SKIPPED_METADATA_MISSING,,,
0000000028159518,,SKIPPED_METADATA_MISSING,,,
0000000121113728,,SKIPPED_METADATA_MISSING,,,
0000000159725995,3.7705865,CANDIDATE,0.4234422743320465,0.16236183047294617,0.26108044385910034
0000000298897924,,SKIPPED_METADATA_MISSING,,,
0000000028448998,,SKIPPED_METADATA_MISSING,,,
0000000272173269,,SKIPPED_METADATA_MISSING,,,
0000000271355361,,SKIPPED_METADATA_MISSING,,,
0000000352013661,,SKIPPED_METADATA_MISSING,,,
0000000027010191,,SKIPPED_METADATA_MISSING,,,
0000000272085033,,SKIPPED_METADATA_MISSING,,,
0000000164721250,,SKIPPED_METADATA_MISSING,,,
0000000399826741,,SKIPPED_METADATA_MISSING,,,
0000000271752712,,SKIPPED_METADATA_MISSING,,,
0000000270698316,,SKIPPED_METADATA_MISSING,,,
0000000137686948,,SKIPPED_METADATA_MISSING,,,
0000000158725179,,SKIPPED_METADATA_MISSING,,,
0000000122225232,,SKIPPED_METADATA_MISSING,,,
0000000158989909,,SKIPPED_METADATA_MISSING,,,
0000000159642189,,SKIPPED_METADATA_MISSING,,,
0000000123451768,,SKIPPED_METADATA_MISSING,,,
0000000121327187,,SKIPPED_METADATA_MISSING,,,
0000000120693011,,SKIPPED_METADATA_MISSING,,,
0000000027186509,,SKIPPED_METADATA_MISSING,,,
0000000027847814,,SKIPPED_METADATA_MISSING,,,
0000000275493574,,SKIPPED_METADATA_MISSING,,,
0000000123316380,,SKIPPED_METADATA_MISSING,,,
0000000121660708,,SKIPPED_METADATA_MISSING,,,
0000000063372898,,SKIPPED_METADATA_MISSING,,,
0000000028089606,,SKIPPED_METADATA_MISSING,,,
0000000159759306,,SKIPPED_METADATA_MISSING,,,
0000000122712595,,SKIPPED_METADATA_MISSING,,,
0000000164786172,,SKIPPED_METADATA_MISSING,,,
0000000121988890,,SKIPPED_METADATA_MISSING,,,
0000000273591945,,SKIPPED_METADATA_MISSING,,,
0000000299030528,,SKIPPED_METADATA_MISSING,,,
0000000159726546,,SKIPPED_METADATA_MISSING,,,
0000000028361088,,SKIPPED_METADATA_MISSING,,,
0000000299218776,,SKIPPED_METADATA_MISSING,,,
0000000270611154,,SKIPPED_METADATA_MISSING,,,
0000000158792743,,SKIPPED_METADATA_MISSING,,,
0000000048421060,,SKIPPED_METADATA_MISSING,,,
0000000271052158,5.9605542,CANDIDATE,0.3889962434768677,0.4389702379703522,0.0499739944934845
0000000299217801,,SKIPPED_METADATA_MISSING,,,
0000000279913760,,SKIPPED_METADATA_MISSING,,,
0000000028159194,,SKIPPED_METADATA_MISSING,,,
0000000299028577,,SKIPPED_METADATA_MISSING,,,
0000000271537714,,SKIPPED_METADATA_MISSING,,,
0000000351191396,,SKIPPED_METADATA_MISSING,,,
0000000027084006,,SKIPPED_METADATA_MISSING,,,
0000000159377404,,SKIPPED_METADATA_MISSING,,,
0000000122441003,,SKIPPED_METADATA_MISSING,,,
0000000159386728,,SKIPPED_METADATA_MISSING,,,
0000000271669616,,SKIPPED_METADATA_MISSING,,,
0000000159216808,,SKIPPED_METADATA_MISSING,,,
0000000120105470,,SKIPPED_METADATA_MISSING,,,
0000000168816237,,SKIPPED_METADATA_MISSING,,,
0000000123357864,16.1455898,CANDIDATE,0.44189542531967163,0.4484928846359253,0.006597459316253662
0000000027082352,,SKIPPED_METADATA_MISSING,,,
0000000158786851,,SKIPPED_METADATA_MISSING,,,
0000000267667467,,SKIPPED_METADATA_MISSING,,,
0000000027456723,,SKIPPED_METADATA_MISSING,,,
0000000158838278,,SKIPPED_METADATA_MISSING,,,
0000000424864367,,SKIPPED_METADATA_MISSING,,,
0000000298969755,,SKIPPED_METADATA_MISSING,,,
0000000298837729,,SKIPPED_METADATA_MISSING,,,
0000000063366281,,SKIPPED_METADATA_MISSING,,,
0000000137556626,,SKIPPED_METADATA_MISSING,,,
0000000271772050,,SKIPPED_METADATA_MISSING,,,
0000000267667567,,SKIPPED_METADATA_MISSING,,,
0000000027766596,,SKIPPED_METADATA_MISSING,,,
0000000351909600,,SKIPPED_METADATA_MISSING,,,
0000000417678115,,SKIPPED_METADATA_MISSING,,,
0000000377873569,3.8493846,CANDIDATE,0.39944544434547424,0.4393424689769745,0.039897024631500244
0000000121467823,,SKIPPED_METADATA_MISSING,,,
0000000027639443,,SKIPPED_METADATA_MISSING,,,
0000000171510762,,SKIPPED_METADATA_MISSING,,,
0000000169930145,,SKIPPED_METADATA_MISSING,,,
0000000123357864,16.1455898,CANDIDATE,0.39088377356529236,0.43686598539352417,0.04598221182823181
0000000274198407,4.662632,CANDIDATE,0.3699750602245331,0.31647878885269165,0.05349627137184143
0000000158324245,1.7635881,CANDIDATE,0.16905377805233002,0.4361155033111572,0.267061710357666
0000000275573295,,SKIPPED_METADATA_MISSING,,,
0000000416283848,,SKIPPED_METADATA_MISSING,,,
0000000138969239,,SKIPPED_METADATA_MISSING,,,
0000000138574253,,SKIPPED_METADATA_MISSING,,,
0000000237158274,,SKIPPED_METADATA_MISSING,,,
0000000137413972,,SKIPPED_METADATA_MISSING,,,
0000000272375343,,SKIPPED_METADATA_MISSING,,,
0000000170236331,,SKIPPED_METADATA_MISSING,,,
0000000027846348,,SKIPPED_METADATA_MISSING,,,
0000000360023069,,SKIPPED_METADATA_MISSING,,,
0000000026817004,,SKIPPED_METADATA_MISSING,,,
0000000274198958,,SKIPPED_METADATA_MISSING,,,
0000000164882482,,SKIPPED_METADATA_MISSING,,,
0000000159382189,,SKIPPED_METADATA_MISSING,,,
0000000121214078,,SKIPPED_METADATA_MISSING,,,
0000000299032847,,SKIPPED_METADATA_MISSING,,,
0000000158326744,,SKIPPED_METADATA_MISSING,,,
0000000164652245,79.5839995,CANDIDATE,0.3095596432685852,0.43936070799827576,0.12980106472969055
0000000273046164,,SKIPPED_METADATA_MISSING,,,
0000000063005467,,SKIPPED_METADATA_MISSING,,,
0000000275496016,,SKIPPED_METADATA_MISSING,,,
0000000416281986,,SKIPPED_METADATA_MISSING,,,
0000000158987296,,SKIPPED_METADATA_MISSING,,,
0000000407002705,,SKIPPED_METADATA_MISSING,,,
0000000159376971,,SKIPPED_METADATA_MISSING,,,
0000000377782148,,SKIPPED_METADATA_MISSING,,,
0000000026749051,,SKIPPED_METADATA_MISSING,,,
0000000137347078,,SKIPPED_METADATA_MISSING,,,
0000000169181786,,SKIPPED_METADATA_MISSING,,,
0000000158665571,,SKIPPED_METADATA_MISSING,,,
0000000417659970,,SKIPPED_METADATA_MISSING,,,
0000000159177065,,SKIPPED_METADATA_MISSING,,,
0000000027082730,,SKIPPED_METADATA_MISSING,,,
0000000243271716,,SKIPPED_METADATA_MISSING,,,
0000000377909730,,SKIPPED_METADATA_MISSING,,,
0000000158840095,,SKIPPED_METADATA_MISSING,,,
0000000171883078,,SKIPPED_METADATA_MISSING,,,
0000000399860444,2.4706114,CANDIDATE,0.18164899945259094,0.42982593178749084,0.2481769323348999
0000000164781761,,SKIPPED_METADATA_MISSING,,,
0000000273502299,,SKIPPED_METADATA_MISSING,,,
0000000273874849,1.4857148,CANDIDATE,0.1677822470664978,0.4370870590209961,0.2693048119544983
0000000120692095,,SKIPPED_METADATA_MISSING,,,
0000000027774415,4.9427985,CANDIDATE,0.3289508521556854,0.4284585416316986,0.09950768947601318
0000000159579593,,SKIPPED_METADATA_MISSING,,,
0000000063069779,,SKIPPED_METADATA_MISSING,,,
0000000164456891,,SKIPPED_METADATA_MISSING,,,
0000000171882123,,SKIPPED_METADATA_MISSING,,,
0000000158108219,,SKIPPED_METADATA_MISSING,,,
0000000269269546,4.45417,CANDIDATE,0.3043477237224579,0.43997323513031006,0.13562551140785217
0000000243271972,,SKIPPED_METADATA_MISSING,,,
0000000416281238,,SKIPPED_METADATA_MISSING,,,
0000000027239856,,SKIPPED_METADATA_MISSING,,,
0000000120960812,12.72038,CANDIDATE,0.38544198870658875,0.4461524188518524,0.06071043014526367
0000000164560223,,SKIPPED_METADATA_MISSING,,,
0000000121108727,,SKIPPED_METADATA_MISSING,,,
0000000270698499,,SKIPPED_METADATA_MISSING,,,
0000000048353636,,SKIPPED_METADATA_MISSING,,,
0000000399955825,,SKIPPED_METADATA_MISSING,,,
0000000158927791,,SKIPPED_METADATA_MISSING,,,
0000000164411478,,SKIPPED_METADATA_MISSING,,,
0000000270705735,,SKIPPED_METADATA_MISSING,,,
0000000048448415,,SKIPPED_METADATA_MISSING,,,
0000000279917678,,SKIPPED_METADATA_MISSING,,,
0000000269119490,,SKIPPED_METADATA_MISSING,,,
0000000158490928,,SKIPPED_METADATA_MISSING,,,
0000000137337090,,SKIPPED_METADATA_MISSING,,,
0000000122682249,,SKIPPED_METADATA_MISSING,,,
0000000273773509,,SKIPPED_METADATA_MISSING,,,
0000000027992970,,SKIPPED_METADATA_MISSING,,,
0000000159054620,8.0276821,CANDIDATE,0.3013004958629608,0.43658795952796936,0.13528746366500854
0000000027188610,,SKIPPED_METADATA_MISSING,,,
0000000299089652,7.633944140035581,CANDIDATE,0.2659766376018524,0.35402536392211914,0.08804872632026672
0000000137409501,,SKIPPED_METADATA_MISSING,,,
0000000164674711,,SKIPPED_METADATA_MISSING,,,
0000000120254625,,SKIPPED_METADATA_MISSING,,,
0000000399951991,,SKIPPED_METADATA_MISSING,,,
